Name,Device,Label,Enabled,Type,Management only,MTU,Mode,MAC Address,Description,Mark connected,Cable,Cable Color,Cable Peer,Connection,Tags,IP Addresses,Untagged VLAN,Tagged VLANs
ge-1/0/8,b1 (2),,True,SFP (1GE),False,,Access,,bio.976,False,,,&mdash;,&mdash;,,,v976 (976),&mdash;
ge-1/0/9,b1 (2),,True,SFP (1GE),False,,Access,,bio.976,False,,,&mdash;,&mdash;,,,v976 (976),&mdash;
ge-1/0/10,b1 (2),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-1/0/11,b1 (2),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-1/0/12,b1 (2),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-1/0/13,b1 (2),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-1/0/14,b1 (2),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-1/0/15,b1 (2),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-1/0/16,b1 (2),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-1/0/17,b1 (2),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-1/0/18,b1 (2),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-1/0/19,b1 (2),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-1/0/20,b1 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/21,b1 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/22,b1 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/23,b1 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/24,b1 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/25,b1 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/26,b1 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/27,b1 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/28,b1 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/29,b1 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/30,b1 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/31,b1 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
et-1/2/0,b1 (2),,True,QSFP+ (40GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
et-1/2/1,b1 (2),,True,QSFP+ (40GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
irb,b1 (2),,True,Virtual,True,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/0,b1b2a,,True,1000BASE-T (1GE),False,,Access,,"sisetu,suido.630",False,,,&mdash;,&mdash;,,,v630 (630),&mdash;
ge-0/0/1,b1b2a,,True,1000BASE-T (1GE),False,,Access,,"sisetu,denryoku.628",False,,,&mdash;,&mdash;,,,v628 (628),&mdash;
ge-0/0/2,b1b2a,,True,1000BASE-T (1GE),False,,Access,,"sisetu,kinkyu-s.923",False,,,&mdash;,&mdash;,,,v923 (923),&mdash;
ge-0/0/3,b1b2a,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/4,b1b2a,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/5,b1b2a,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/6,b1b2a,,True,1000BASE-T (1GE),False,,Access,,bio.794,False,,,&mdash;,&mdash;,,,v794 (794),&mdash;
ge-0/0/7,b1b2a,,False,1000BASE-T (1GE),False,,Access,,bio.794,False,,,&mdash;,&mdash;,,,v794 (794),&mdash;
ge-0/0/8,b1b2a,,False,1000BASE-T (1GE),False,,Access,,bio.794,False,,,&mdash;,&mdash;,,,v794 (794),&mdash;
ge-0/0/9,b1b2a,,False,1000BASE-T (1GE),False,,Access,,bio.794,False,,,&mdash;,&mdash;,,,v794 (794),&mdash;
ge-0/0/10,b1b2a,,False,1000BASE-T (1GE),False,,Access,,bio.794,False,,,&mdash;,&mdash;,,,v794 (794),&mdash;
ge-0/0/11,b1b2a,,True,1000BASE-T (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-0/0/12,b1b2a,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/13,b1b2a,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/14,b1b2a,,True,1000BASE-T (1GE),False,,Access,,ric.918,False,,,&mdash;,&mdash;,,,v918 (918),&mdash;
ge-0/0/15,b1b2a,,True,1000BASE-T (1GE),False,,Access,,ric.919,False,,,&mdash;,&mdash;,,,v919 (919),&mdash;
ge-0/0/16,b1b2a,,True,1000BASE-T (1GE),False,,Access,,ric.919,False,,,&mdash;,&mdash;,,,v919 (919),&mdash;
ge-0/0/17,b1b2a,,False,1000BASE-T (1GE),False,,Access,,ric.919,False,,,&mdash;,&mdash;,,,v919 (919),&mdash;
ge-0/0/18,b1b2a,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/19,b1b2a,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/20,b1b2a,,True,1000BASE-T (1GE),False,,Access,,"ric,RI-kanri.80",False,,,&mdash;,&mdash;,,,v80 (80),&mdash;
ge-0/0/21,b1b2a,,True,1000BASE-T (1GE),False,,Access,,sinet-UMRIC-L2.2066,False,,,&mdash;,&mdash;,,,v2066 (2066),&mdash;
ge-0/0/22,b1b2a,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/23,b1b2a,,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/24,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/25,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/26,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/27,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/28,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/29,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/30,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/31,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/32,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/33,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/34,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/35,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/36,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/37,b1b2a,,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/38,b1b2a,,True,10GBASE-T (10GE),False,,Access,,ap-isotope-1(tempprary),False,,,&mdash;,&mdash;,PoE,,noc-mgmt-wlan-s (312),&mdash;
mge-0/0/39,b1b2a,,True,10GBASE-T (10GE),False,,Access,,ap-isotope-5(tempprary),False,,,&mdash;,&mdash;,PoE,,noc-mgmt-wlan-s (312),&mdash;
mge-0/0/40,b1b2a,,True,10GBASE-T (10GE),False,,Access,,ap-isotope-3(tempprary),False,,,&mdash;,&mdash;,PoE,,noc-mgmt-wlan-s (312),&mdash;
mge-0/0/41,b1b2a,,True,10GBASE-T (10GE),False,,Access,,ap-isotope-4(tempprary),False,,,&mdash;,&mdash;,PoE,,noc-mgmt-wlan-s (312),&mdash;
mge-0/0/42,b1b2a,,True,10GBASE-T (10GE),False,,Access,,ap-isotope-2(tempprary),False,,,&mdash;,&mdash;,PoE,,noc-mgmt-wlan-s (312),&mdash;
mge-0/0/43,b1b2a,,True,10GBASE-T (10GE),False,,Tagged,,s-b1b2a-5_404,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-s1 (362),"pubnet-nat-s (113)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/44,b1b2a,,True,10GBASE-T (10GE),False,,Tagged,,s-b1b2a-4_404,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-s1 (362),"pubnet-nat-s (113)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/45,b1b2a,,True,10GBASE-T (10GE),False,,Tagged,,s-b1b2a-3_404,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-s1 (362),"pubnet-nat-s (113)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/46,b1b2a,,True,10GBASE-T (10GE),False,,Tagged,,s-b1b2a-2_404,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-s1 (362),"pubnet-nat-s (113)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/47,b1b2a,,True,10GBASE-T (10GE),False,,Tagged,,s-b1b2a-1_201,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-s1 (362),"pubnet-nat-s (113)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
et-0/2/0,b1b2a,,True,QSFP+ (40GE),False,,,,core-si(ae0-1),False,,,&mdash;,&mdash;,,,,&mdash;
et-0/2/1,b1b2a,,True,QSFP+ (40GE),False,,,,core-s7(ae0-2),False,,,&mdash;,&mdash;,,,,&mdash;
ae0,b1b2a,,True,Link Aggregation Group (LAG),False,,Tagged (All),,core,False,,,&mdash;,&mdash;,Uplink,,,All
irb,b1b2a,,True,Virtual,True,,,,,False,,,&mdash;,&mdash;,,172.30.34.39/23,,&mdash;
ge-0/0/0,b2 (1),,True,1000BASE-T (1GE),False,,Access,,"sisetu,suido.630",False,,,&mdash;,&mdash;,,,v630 (630),&mdash;
ge-0/0/1,b2 (1),,True,1000BASE-T (1GE),False,,Access,,"sisetu,denryoku.628",False,,,&mdash;,&mdash;,,,v628 (628),&mdash;
ge-0/0/2,b2 (1),,True,1000BASE-T (1GE),False,,Access,,"sisetu,kinkyu-s.923",False,,,&mdash;,&mdash;,,,v923 (923),&mdash;
ge-0/0/3,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/4,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/5,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/6,b2 (1),,True,1000BASE-T (1GE),False,,Access,,"gsic,nyukan-s.151",False,,,&mdash;,&mdash;,,,v151 (151),&mdash;
ge-0/0/7,b2 (1),,True,1000BASE-T (1GE),False,,Access,,"gsic,nyukan-s.151",False,,,&mdash;,&mdash;,,,v151 (151),&mdash;
ge-0/0/8,b2 (1),,True,1000BASE-T (1GE),False,,Access,,"jim,SOnet.136",False,,,&mdash;,&mdash;,,,v136 (136),&mdash;
ge-0/0/9,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/10,b2 (1),,True,1000BASE-T (1GE),False,,Access,,"sao,TVkougi-s.607",False,,,&mdash;,&mdash;,,,v607 (607),&mdash;
ge-0/0/11,b2 (1),,True,1000BASE-T (1GE),False,,Access,,"sao,TVkougi-s.607",False,,,&mdash;,&mdash;,,,v607 (607),&mdash;
ge-0/0/12,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/13,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/14,b2 (1),,True,1000BASE-T (1GE),False,,Access,,rcltp.546,False,,,&mdash;,&mdash;,,,v546 (546),&mdash;
ge-0/0/15,b2 (1),,False,1000BASE-T (1GE),False,,Access,,rcltp.546,False,,,&mdash;,&mdash;,,,v546 (546),&mdash;
ge-0/0/16,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/17,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/18,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/19,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/20,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/21,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/22,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-0/0/23,b2 (1),,False,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/24,b2 (1),,True,10GBASE-T (10GE),False,,Tagged,,b2-2(temporary),False,,,&mdash;,&mdash;,,,,"pubnet-s (111)
    
        pubnet-nat-s (113)
    
        noc-mgmt-core-s (302)
    
        noc-mgmt-wlan-s (312)"
mge-0/0/25,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/26,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/27,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/28,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/29,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/30,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/31,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/32,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/33,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/34,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/35,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/36,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/37,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/38,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/39,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/40,b2 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/41,b2 (1),,False,10GBASE-T (10GE),False,,Tagged,,s-b2-25_1033,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-s1 (362),"pubnet-nat-s (113)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/42,b2 (1),,False,10GBASE-T (10GE),False,,Tagged,,s-b2-24_1030,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-s1 (362),"pubnet-nat-s (113)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/43,b2 (1),,False,10GBASE-T (10GE),False,,Tagged,,s-b2-23_722,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-s1 (362),"pubnet-nat-s (113)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/44,b2 (1),,True,10GBASE-T (10GE),False,,Tagged,,s-b2-22_626,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-s1 (362),"pubnet-nat-s (113)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/45,b2 (1),,True,10GBASE-T (10GE),False,,Tagged,,s-b2-21_625,False,,,&mdash;,&mdash;,"PoE,Wi-Fi",,noc-wlan-s1 (362),"pubnet-nat-s (113)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/46,b2 (1),,True,10GBASE-T (10GE),False,,,,b2-p(ae11-1),False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/47,b2 (1),,True,10GBASE-T (10GE),False,,,,b2-p(ae11-2),False,,,&mdash;,&mdash;,,,,&mdash;
et-0/2/0,b2 (1),,True,QSFP+ (40GE),False,,,,core-si(ae0-1),False,,,&mdash;,&mdash;,,,,&mdash;
et-0/2/1,b2 (1),,True,QSFP+ (40GE),False,,,,core-s7(ae0-2),False,,,&mdash;,&mdash;,,,,&mdash;
ae0,b2 (1),,True,Link Aggregation Group (LAG),False,,Tagged (All),,core,False,,,&mdash;,&mdash;,Uplink,,,All
ae11,b2 (1),,True,Link Aggregation Group (LAG),False,,Tagged,,b2-p,False,,,&mdash;,&mdash;,Wi-Fi,,noc-wlan-s1 (362),"pubnet-nat-s (113)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
irb,b2 (1),,True,Virtual,True,,,,,False,,,&mdash;,&mdash;,,172.30.34.38/23,,&mdash;
ge-1/0/0,b2 (2),,True,SFP (1GE),False,,Access,,bio.718,False,,,&mdash;,&mdash;,,,v718 (718),&mdash;
ge-1/0/1,b2 (2),,True,SFP (1GE),False,,Access,,bio.718,False,,,&mdash;,&mdash;,,,v718 (718),&mdash;
ge-1/0/2,b2 (2),,True,SFP (1GE),False,,Access,,bio.718,False,,,&mdash;,&mdash;,,,v718 (718),&mdash;
ge-1/0/3,b2 (2),,True,SFP (1GE),False,,Access,,bio.714,False,,,&mdash;,&mdash;,,,v714 (714),&mdash;
ge-1/0/4,b2 (2),,True,SFP (1GE),False,,Access,,bio.714,False,,,&mdash;,&mdash;,,,v714 (714),&mdash;
ge-1/0/5,b2 (2),,True,SFP (1GE),False,,Access,,bio.972,False,,,&mdash;,&mdash;,,,v972 (972),&mdash;
ge-1/0/6,b2 (2),,True,SFP (1GE),False,,Access,,bio.972,False,,,&mdash;,&mdash;,,,v972 (972),&mdash;
ge-1/0/7,b2 (2),,True,SFP (1GE),False,,Access,,bio.971,False,,,&mdash;,&mdash;,,,v971 (971),&mdash;
ge-1/0/8,b2 (2),,True,SFP (1GE),False,,Access,,bio.971,False,,,&mdash;,&mdash;,,,v971 (971),&mdash;
ge-1/0/9,b2 (2),,True,SFP (1GE),False,,Access,,bio.970,False,,,&mdash;,&mdash;,,,v970 (970),&mdash;
ge-1/0/10,b2 (2),,True,SFP (1GE),False,,Access,,bio.970,False,,,&mdash;,&mdash;,,,v970 (970),&mdash;
ge-1/0/11,b2 (2),,True,SFP (1GE),False,,Access,,bio.970,False,,,&mdash;,&mdash;,,,v969 (969),&mdash;
ge-1/0/12,b2 (2),,True,SFP (1GE),False,,Access,,bio.979,False,,,&mdash;,&mdash;,,,v969 (969),&mdash;
ge-1/0/13,b2 (2),,True,SFP (1GE),False,,Access,,bio.979,False,,,&mdash;,&mdash;,,,v968 (968),&mdash;
ge-1/0/14,b2 (2),,True,SFP (1GE),False,,Access,,bio.978,False,,,&mdash;,&mdash;,,,v968 (968),&mdash;
ge-1/0/15,b2 (2),,True,SFP (1GE),False,,Access,,bio.978,False,,,&mdash;,&mdash;,,,v694 (694),&mdash;
ge-1/0/16,b2 (2),,True,SFP (1GE),False,,Access,,fcrc.927,False,,,&mdash;,&mdash;,,,v927 (927),&mdash;
ge-1/0/17,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/18,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/19,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/20,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/21,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/22,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/23,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/24,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/25,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/26,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/27,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/28,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/29,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/30,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/31,b2 (2),,True,SFP (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
et-1/2/0,b2 (2),,True,QSFP+ (40GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
et-1/2/1,b2 (2),,True,QSFP+ (40GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
irb,b2 (2),,True,Virtual,True,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-2/0/0,b2 (3),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-2/0/1,b2 (3),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-2/0/2,b2 (3),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-2/0/3,b2 (3),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-2/0/4,b2 (3),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-2/0/5,b2 (3),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-2/0/6,b2 (3),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-2/0/7,b2 (3),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-2/0/8,b2 (3),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-2/0/9,b2 (3),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-2/0/10,b2 (3),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
ge-2/0/11,b2 (3),,True,SFP (1GE),False,,Access,,bio.865,False,,,&mdash;,&mdash;,,,v865 (865),&mdash;
